,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
165865,-1.9082762701923893e-05,-6.0865525811345305e-05,7.803131508969442e-05,-1.5418885657382136e-05,0.00040471234510899525,0.0005605870581279192,0.00014663330902358584,0.0004913232809370715,-0.00019696605193167004,2.8958425419600222e-05,-2.02238836504104e-05,0.00017322753631084865,0.0002465265618167694,-3.62230245810481e-06,-3.1081802786015936e-05,-0.0010352271257582318,-0.005355810216997432
165869,-2.1603656858411264e-05,-8.214031730083401e-05,7.85337193717917e-05,-1.334853253185254e-05,0.0003198671530587011,0.0005370570075848712,0.00014291530781310456,0.00042288263187699454,-0.00017199062046658855,2.9938198900972136e-05,-1.9679896949084917e-05,0.0001705671778158307,0.00028855303813225954,-3.6013394180439163e-06,-1.8948469861016094e-05,-0.0010320853330976374,-0.005353392555052945
165877,-2.0513504107975183e-05,-8.213896957838124e-05,7.774575397181388e-05,-1.265192254672237e-05,0.00037389870228097426,0.0005515305171582345,0.00014472930778437556,0.0004610729155263639,-0.00018698640129778012,3.0062408264158176e-05,-2.0250968021301217e-05,0.00017179169954619744,0.0002782981424430253,-3.4138915758192597e-06,-2.7331320826194797e-05,-0.0010363636919158599,-0.005353308582158008
169883,7.805627734256723e-06,0.00010445785612876763,-1.863626540806315e-05,-5.7086868546581175e-05,0.0015389300244889386,-0.00017585031343979936,4.8440417233652816e-05,-7.569571498013022e-05,-7.256250001637031e-05,5.3737872458542495e-05,-3.28960413392306e-05,2.3611483250193298e-05,-0.00010086985991790476,6.909988880724914e-05,-0.00014326842998967353,-0.001020591975520159,-0.00535421576830774
169892,0.00012083290399848102,4.9245931920564433e-05,-5.898878917655693e-05,4.8902014745601706e-05,0.0002623063427350635,0.00016588091881264866,-2.3810906542115996e-05,0.00010706257719956359,-5.2253919017561395e-05,-1.1621368673279403e-05,-6.59462525138419e-06,-5.157868653989471e-05,1.3150621699693623e-05,2.458627446631942e-05,2.432073054938963e-06,0.5270404357893776,0.016255027057591815
169895,-9.406353159148468e-07,0.0002676685441294715,-1.980082159973706e-05,-4.580965272040213e-05,0.0011062104037337008,-0.00011037352082240462,3.65283415834181e-05,-0.0001027843014341643,-3.805382014946955e-05,3.937780887567249e-05,-2.7435015427441816e-05,1.5224818405874176e-05,-0.0001533374643895275,7.07196871329853e-05,-0.00011061783437333755,-0.0010221055507551513,-0.005351041500076337
169899,-8.56573801492198e-06,0.0003484747989317211,-1.8388057649291415e-05,-4.061227667308658e-05,0.0011164065736560995,-0.00013901721533022453,3.9862434336188847e-05,-6.514147959163541e-05,-5.022974575725895e-05,4.6098133924750424e-05,-2.655958548476008e-05,2.39262385036553e-05,-0.0001860920372935831,6.963545719510463e-05,-0.00011559951270291585,-0.001020219470952614,-0.00535257118974882
169905,-6.950055335518837e-06,0.00022398993008061857,-1.875181926831534e-05,-4.0617995201036923e-05,0.0010793880717459414,-0.00012809218487512975,3.832558649169946e-05,-7.974448925730985e-05,-4.510905757317128e-05,4.2835305035725966e-05,-2.6353748896625882e-05,2.052447238183569e-05,-0.0001325185699167962,6.988317752734045e-05,-0.00011218885055074688,-0.00100962814784943,-0.005362497822312611
186820,-2.2236838698888776e-05,-4.2382156837527e-06,-4.3298012798975006e-05,4.4970071371675915e-05,-2.7311263030497617e-05,0.00014626551375012214,-2.3921538785232673e-05,-3.0362936591190232e-05,4.143153524962876e-05,-7.281083738762941e-05,-6.276136410874625e-06,-1.7918494074692776e-05,-1.0533471927551217e-05,-1.0527140834009915e-05,-3.905304365927028e-06,-0.1680052959093942,0.24707759028654955
186832,-4.4808863876828784e-05,-4.052145786902275e-07,-2.142085153732845e-05,2.559132021315153e-05,-7.135664863270392e-05,5.404415637276409e-05,-2.8458536102184602e-05,-1.0710609583546403e-05,1.5573527546553525e-05,-4.587294389422782e-05,-6.268009856561559e-06,-1.312630155940358e-05,-1.3884896908808587e-05,-9.324400351976911e-06,-9.974675202878926e-07,-0.16800401051668867,0.24720826293171974
189380,-2.978742868384403e-05,1.9476887436776596e-08,1.5735896469523938e-05,-6.381310928624426e-05,5.2740952475932184e-05,-8.750256336194015e-05,2.8449081331531332e-06,5.19028981729624e-07,-0.00010618215383218546,-1.5280828115146568e-05,-8.873497024718452e-06,-5.7436303970604015e-06,-1.5737378470833034e-05,3.637045902893931e-05,2.0825522171718164e-06,0.03287106084500476,0.7991001709253038
190545,-1.34215729398224e-05,-1.2850613060784188e-06,-1.9071775762000399e-06,5.676164079504114e-07,-1.4700257814734654e-05,7.481193705909311e-06,-8.012939725470286e-06,3.327312844618362e-05,1.3071893104776051e-05,-1.077286884485402e-05,1.789866097747859e-05,-2.6717282502251993e-06,-1.0660565993427612e-05,-5.6744663800930305e-06,-4.045485545903492e-06,-0.0010191130301653475,-0.005367558424994263
190554,-1.2609766886347417e-05,-1.275249731173661e-06,-2.0575052239632727e-06,-1.0159187136111583e-06,-1.412878723459888e-05,7.090394105900364e-06,-7.595569205687094e-06,3.3190637303909114e-05,1.5160935308628726e-05,-1.1000992227749006e-05,1.8570778483190126e-05,-2.44622890484096e-06,-1.0615447238248181e-05,-5.718988777604681e-06,-4.0996710170557366e-06,-0.001020999798795678,-0.005366536636003336
190572,-1.34076537068281e-05,-1.3432911826365566e-06,-3.012463381188146e-06,2.305395643274267e-06,-1.638573319583688e-05,1.4307901188513793e-05,-9.930947962624373e-06,3.671967089747521e-05,1.1608803982231814e-05,-9.78485578914963e-06,1.712251641275645e-05,-1.956276794372191e-06,-1.0755200502913778e-05,-5.672164130470559e-06,-4.311067828872167e-06,-0.001020954319743868,-0.0053687115470446205
191102,9.741860829119421e-05,-1.6484438375569333e-06,-1.0949497929295373e-05,-7.313059711315072e-06,-4.0696475077612014e-05,1.1231691640343523e-05,-6.334339098926545e-06,7.678353750189522e-05,-7.823768644858186e-06,1.5950454974524267e-05,-8.197477059010964e-06,4.661622548897e-05,4.141356863919375e-06,-4.7858373516503126e-06,0.00022884713585663897,-0.0010310613672448164,-0.0053599803564406195
191529,-1.3056232386606484e-05,-1.2001186750369957e-06,-2.335683645748531e-05,-1.180273026966058e-05,2.6157135134865016e-05,7.024727394923929e-05,-1.7458317923289872e-05,1.0159127490907036e-05,4.381290424821559e-06,-1.155544945750269e-05,-7.3208842879946555e-06,4.249696628459994e-06,-9.64927116700909e-06,-4.561529334100462e-06,-1.6697140457227875e-06,-0.0010187381712851381,-0.005369058569873199
192043,5.882615099879635e-05,-1.4184751600943323e-06,-1.1250821827684768e-05,2.5016322227541225e-05,-2.299088400973543e-05,-3.67575739662495e-05,5.404940173948591e-07,5.239544004924118e-05,6.390114599238835e-05,-1.4780144957977756e-05,-5.429204805630981e-06,2.0735690007046526e-05,-8.719168042500489e-07,-4.91533692414496e-06,1.0863305242037027e-07,-0.0010286999351274027,-0.005361030082710019
192734,-1.1872503828828215e-05,-1.594618928156452e-06,-1.8138649320573073e-05,-5.770272526283212e-07,-4.305531022036805e-06,9.57607489565963e-05,-2.1234278075744706e-05,-2.0651415630065293e-05,-3.27243031330984e-06,-1.2636777613809899e-05,7.648100704809055e-06,3.127796403647653e-06,-1.0601193378889522e-05,-5.771426856930766e-06,-3.2575180076353945e-06,-0.0010208272128864211,-0.005365958342788539
